144,Data144,10,14400,1003
145,Data145,10,14500,803
146,Data146,10,14600,903
147,Data147,10,14700,1003
148,Data148,10,14800,803
149,Data149,10,14900,903
150,Data150,10,15000,1003
151,Data151,10,15100,803
152,Data152,10,15200,903
153,Data153,10,15300,1003
154,Data154,10,15400,803
155,Data155,10,15500,903
156,Data156,10,15600,1003
157,Data157,10,15700,803
158,Data158,10,15800,903
159,Data159,10,15900,1003
160,Data160,10,16000,1003
161,Data161,10,16100,804
162,Data162,10,16200,904
163,Data163,10,16300,1004
164,Data164,10,16400,804
165,Data165,10,16500,904
166,Data166,10,16600,1004
167,Data167,10,16700,804
168,Data168,10,16800,904
169,Data169,10,16900,1004
170,Data170,10,17000,804
171,Data171,10,17100,904
172,Data172,10,17200,1004
173,Data173,10,17300,804
174,Data174,10,17400,904
175,Data175,10,17500,1004
176,Data176,10,17600,804
177,Data177,10,17700,904
178,Data178,10,17800,1004
179,Data179,10,17900,804
180,Data180,10,18000,904
181,Data181,10,18100,1004
182,Data182,10,18200,804
183,Data183,10,18300,904
184,Data184,10,18400,1004
185,Data185,10,18500,804
186,Data186,10,18600,904
187,Data187,10,18700,1004
188,Data188,10,18800,804
189,Data189,10,18900,904
190,Data190,10,19000,1004
191,Data191,10,19100,804
192,Data192,10,19200,904
193,Data193,10,19300,1004
194,Data194,10,19400,804
195,Data195,10,19500,904
196,Data196,10,19600,1004
197,Data197,10,19700,804
198,Data198,10,19800,904
199,Data199,10,19900,1004
200,Data200,10,20000,1004
201,Data201,10,20100,805
202,Data202,10,20200,905
203,Data203,10,20300,1005
204,Data204,10,20400,805
205,Data205,10,20500,905
206,Data206,10,20600,1005
207,Data207,10,20700,805
208,Data208,10,20800,905
209,Data209,10,20900,1005
210,Data210,10,21000,805
211,Data211,10,21100,905
212,Data212,10,21200,1005
213,Data213,10,21300,805
214,Data214,10,21400,905
215,Data215,10,21500,1005
216,Data216,10,21600,805
217,Data217,10,21700,905
218,Data218,10,21800,1005
219,Data219,10,21900,805
220,Data220,10,22000,905
221,Data221,10,22100,1005
222,Data222,10,22200,805
223,Data223,10,22300,905
224,Data224,10,22400,1005
225,Data225,10,22500,805
226,Data226,10,22600,905
227,Data227,10,22700,1005
228,Data228,10,22800,805
229,Data229,10,22900,905
230,Data230,10,23000,1005
231,Data231,10,23100,805
232,Data232,10,23200,905
233,Data233,10,23300,1005
234,Data234,10,23400,805
235,Data235,10,23500,905
236,Data236,10,23600,1005
237,Data237,10,23700,805
238,Data238,10,23800,905
239,Data239,10,23900,1005
240,Data240,10,24000,1005
241,Data241,10,24100,806
242,Data242,10,24200,906
243,Data243,10,24300,1006
244,Data244,10,24400,806
245,Data245,10,24500,906
246,Data246,10,24600,1006
247,Data247,10,24700,806
248,Data248,10,24800,906
249,Data249,10,24900,1006
250,Data250,10,25000,806
251,Data251,10,25100,906
252,Data252,10,25200,1006
253,Data253,10,25300,806
254,Data254,10,25400,906
255,Data255,10,25500,1006
256,Data256,10,25600,806
257,Data257,10,25700,906
258,Data258,10,25800,1006
259,Data259,10,25900,806
260,Data260,10,26000,906
261,Data261,10,26100,1006
262,Data262,10,26200,806
263,Data263,10,26300,906
264,Data264,10,26400,1006
265,Data265,10,26500,806
266,Data266,10,26600,906
267,Data267,10,26700,1006
268,Data268,10,26800,806
269,Data269,10,26900,906
270,Data270,10,27000,1006
271,Data271,10,27100,806
272,Data272,10,27200,906
273,Data273,10,27300,1006
274,Data274,10,27400,806
275,Data275,10,27500,906
276,Data276,10,27600,1006
277,Data277,10,27700,806
278,Data278,10,27800,906
279,Data279,10,27900,1006
280,Data280,10,28000,1006
281,Data281,10,28100,807
282,Data282,10,28200,907
283,Data283,10,28300,1007
284,Data284,10,28400,807
285,Data285,10,28500,907
286,Data286,10,28600,1007
287,Data287,10,28700,807
288,Data288,10,28800,907
289,Data289,10,28900,1007
290,Data290,10,29000,807
291,Data291,10,29100,907
292,Data292,10,29200,1007
293,Data293,10,29300,807
294,Data294,10,29400,907
295,Data295,10,29500,1007
296,Data296,10,29600,807
297,Data297,10,29700,907
298,Data298,10,29800,1007
299,Data299,10,29900,807
300,Data300,10,30000,907
301,Data301,10,30100,1007
302,Data302,10,30200,807
303,Data303,10,30300,907
304,Data304,10,30400,1007
305,Data305,10,30500,807
306,Data306,10,30600,907
307,Data307,10,30700,1007
308,Data308,10,30800,807
309,Data309,10,30900,907
310,Data310,10,31000,1007
311,Data311,10,31100,807
312,Data312,10,31200,907
313,Data313,10,31300,1007
314,Data314,10,31400,807
315,Data315,10,31500,907
316,Data316,10,31600,1007
317,Data317,10,31700,807
318,Data318,10,31800,907
319,Data319,10,31900,1007
320,Data320,10,32000,1007
321,Data321,10,32100,808
322,Data322,10,32200,908
323,Data323,10,32300,1008
324,Data324,10,32400,808
325,Data325,10,32500,908
326,Data326,10,32600,1008
327,Data327,10,32700,808
328,Data328,10,32800,908
329,Data329,10,32900,1008
330,Data330,10,33000,808
331,Data331,10,33100,908
332,Data332,10,33200,1008
333,Data333,10,33300,808
334,Data334,10,33400,908
335,Data335,10,33500,1008
336,Data336,10,33600,808
337,Data337,10,33700,908
338,Data338,10,33800,1008
339,Data339,10,33900,808
340,Data340,10,34000,908
341,Data341,10,34100,1008
342,Data342,10,34200,808
343,Data343,10,34300,908
344,Data344,10,34400,1008
345,Data345,10,34500,808
346,Data346,10,34600,908
347,Data347,10,34700,1008
348,Data348,10,34800,808
349,Data349,10,34900,908
350,Data350,10,35000,1008
351,Data351,10,35100,808
352,Data352,10,35200,908
353,Data353,10,35300,1008
354,Data354,10,35400,808
355,Data355,10,35500,908
356,Data356,10,35600,1008
357,Data357,10,35700,808
358,Data358,10,35800,908
359,Data359,10,35900,1008
360,Data360,10,36000,1008
361,Data361,10,36100,809
362,Data362,10,36200,909
363,Data363,10,36300,1009
364,Data364,10,36400,809
365,Data365,10,36500,909
366,Data366,10,36600,1009
367,Data367,10,36700,809
368,Data368,10,36800,909
369,Data369,10,36900,1009
370,Data370,10,37000,809
371,Data371,10,37100,909
372,Data372,10,37200,1009
373,Data373,10,37300,809
374,Data374,10,37400,909
375,Data375,10,37500,1009
376,Data376,10,37600,809
377,Data377,10,37700,909
378,Data378,10,37800,1009
379,Data379,10,37900,809
380,Data380,10,38000,909
381,Data381,10,38100,1009
382,Data382,10,38200,809
383,Data383,10,38300,909
384,Data384,10,38400,1009
385,Data385,10,38500,809
386,Data386,10,38600,909
387,Data387,10,38700,1009
388,Data388,10,38800,809
389,Data389,10,38900,909
390,Data390,10,39000,1009
391,Data391,10,39100,809
392,Data392,10,39200,909
393,Data393,10,39300,1009
394,Data394,10,39400,809
395,Data395,10,39500,909
396,Data396,10,39600,1009
397,Data397,10,39700,809
398,Data398,10,39800,909
399,Data399,10,39900,1009
400,Data400,10,40000,1009
401,Data401,10,40100,810
402,Data402,10,40200,910
403,Data403,10,40300,1010
404,Data404,10,40400,810
405,Data405,10,40500,910
406,Data406,10,40600,1010
407,Data407,10,40700,810
408,Data408,10,40800,910
409,Data409,10,40900,1010
410,Data410,10,41000,810
411,Data411,10,41100,910
412,Data412,10,41200,1010
413,Data413,10,41300,810
414,Data414,10,41400,910
415,Data415,10,41500,1010
416,Data416,10,41600,810
417,Data417,10,41700,910
418,Data418,10,41800,1010
419,Data419,10,41900,810
420,Data420,10,42000,910
421,Data421,10,42100,1010
422,Data422,10,42200,810
423,Data423,10,42300,910
424,Data424,10,42400,1010
425,Data425,10,42500,810
426,Data426,10,42600,910
427,Data427,10,42700,1010
428,Data428,10,42800,810
429,Data429,10,42900,910
430,Data430,10,43000,1010
431,Data431,10,43100,810
432,Data432,10,43200,910
433,Data433,10,43300,1010
434,Data434,10,43400,810
435,Data435,10,43500,910
436,Data436,10,43600,1010
437,Data437,10,43700,810
438,Data438,10,43800,910
439,Data439,10,43900,1010
440,Data440,10,44000,1010
441,Data441,10,44100,811
442,Data442,10,44200,911
443,Data443,10,44300,1011
444,Data444,10,44400,811
445,Data445,10,44500,911
446,Data446,10,44600,1011
447,Data447,10,44700,811
448,Data448,10,44800,911
449,Data449,10,44900,1011
450,Data450,10,45000,811
451,Data451,10,45100,911
452,Data452,10,45200,1011
453,Data453,10,45300,811
454,Data454,10,45400,911
455,Data455,10,45500,1011
456,Data456,10,45600,811
457,Data457,10,45700,911
458,Data458,10,45800,1011
459,Data459,10,45900,811
460,Data460,10,46000,911
461,Data461,10,46100,1011
462,Data462,10,46200,811
463,Data463,10,46300,911
464,Data464,10,46400,1011
465,Data465,10,46500,811
466,Data466,10,46600,911
467,Data467,10,46700,1011
468,Data468,10,46800,811
469,Data469,10,46900,911
470,Data470,10,47000,1011
471,Data471,10,47100,811
472,Data472,10,47200,911
473,Data473,10,47300,1011
474,Data474,10,47400,811
475,Data475,10,47500,911
476,Data476,10,47600,1011
477,Data477,10,47700,811
478,Data478,10,47800,911
479,Data479,10,47900,1011
480,Data480,10,48000,1011
481,Data481,10,48100,812
482,Data482,10,48200,912
483,Data483,10,48300,1012
484,Data484,10,48400,812
485,Data485,10,48500,912
486,Data486,10,48600,1012
487,Data487,10,48700,812
488,Data488,10,48800,912
489,Data489,10,48900,1012
490,Data490,10,49000,812
491,Data491,10,49100,912
492,Data492,10,49200,1012
493,Data493,10,49300,812
494,Data494,10,49400,912
495,Data495,10,49500,1012
496,Data496,10,49600,812
497,Data497,10,49700,912
498,Data498,10,49800,1012
499,Data499,10,49900,812
500,Data500,10,50000,912
501,Data501,10,50100,1012
502,Data502,10,50200,812
503,Data503,10,50300,912
504,Data504,10,50400,1012
505,Data505,10,50500,812
506,Data506,10,50600,912
507,Data507,10,50700,1012
508,Data508,10,50800,812
509,Data509,10,50900,912
510,Data510,10,51000,1012
511,Data511,10,51100,812
512,Data512,10,51200,912
513,Data513,10,51300,1012
514,Data514,10,51400,812
515,Data515,10,51500,912
516,Data516,10,51600,1012
517,Data517,10,51700,812
518,Data518,10,51800,912
519,Data519,10,51900,1012
520,Data520,10,52000,1012
521,Data521,10,52100,813
522,Data522,10,52200,913
523,Data523,10,52300,1013
524,Data524,10,52400,813
525,Data525,10,52500,913
526,Data526,10,52600,1013
527,Data527,10,52700,813
528,Data528,10,52800,913
529,Data529,10,52900,1013
530,Data530,10,53000,813
531,Data531,10,53100,913
532,Data532,10,53200,1013
533,Data533,10,53300,813
534,Data534,10,53400,913
535,Data535,10,53500,1013
536,Data536,10,53600,813
537,Data537,10,53700,913
538,Data538,10,53800,1013
539,Data539,10,53900,813
540,Data540,10,54000,913
541,Data541,10,54100,1013
542,Data542,10,54200,813
543,Data543,10,54300,913
544,Data544,10,54400,1013
545,Data545,10,54500,813
546,Data546,10,54600,913
547,Data547,10,54700,1013
548,Data548,10,54800,813
549,Data549,10,54900,913
550,Data550,10,55000,1013
551,Data551,10,55100,813
552,Data552,10,55200,913
553,Data553,10,55300,1013
554,Data554,10,55400,813
555,Data555,10,55500,913
556,Data556,10,55600,1013
557,Data557,10,55700,813
558,Data558,10,55800,913
559,Data559,10,55900,1013
560,Data560,10,56000,1013
561,Data561,10,56100,814
562,Data562,10,56200,914
563,Data563,10,56300,1014
564,Data564,10,56400,814
565,Data565,10,56500,914
566,Data566,10,56600,1014
567,Data567,10,56700,814
568,Data568,10,56800,914
569,Data569,10,56900,1014
570,Data570,10,57000,814
571,Data571,10,57100,914
572,Data572,10,57200,1014
573,Data573,10,57300,814
574,Data574,10,57400,914
575,Data575,10,57500,1014
576,Data576,10,57600,814
577,Data577,10,57700,914
578,Data578,10,57800,1014
579,Data579,10,57900,814
580,Data580,10,58000,914
581,Data581,10,58100,1014
582,Data582,10,58200,814
583,Data583,10,58300,914
584,Data584,10,58400,1014
585,Data585,10,58500,814
586,Data586,10,58600,914
587,Data587,10,58700,1014
588,Data588,10,58800,814
589,Data589,10,58900,914
590,Data590,10,59000,1014
591,Data591,10,59100,814
592,Data592,10,59200,914
593,Data593,10,59300,1014
594,Data594,10,59400,814
595,Data595,10,59500,914
596,Data596,10,59600,1014
597,Data597,10,59700,814
598,Data598,10,59800,914
599,Data599,10,59900,1014
600,Data600,10,60000,1014
601,Data601,10,60100,815
602,Data602,10,60200,915
603,Data603,10,60300,1015
604,Data604,10,60400,815
605,Data605,10,60500,915
606,Data606,10,60600,1015
607,Data607,10,60700,815
608,Data608,10,60800,915
609,Data609,10,60900,1015
610,Data610,10,61000,815
611,Data611,10,61100,915
612,Data612,10,61200,1015
613,Data613,10,61300,815
614,Data614,10,61400,915
615,Data615,10,61500,1015
616,Data616,10,61600,815
617,Data617,10,61700,915
618,Data618,10,61800,1015
619,Data619,10,61900,815
620,Data620,10,62000,915
621,Data621,10,62100,1015
622,Data622,10,62200,815
623,Data623,10,62300,915
624,Data624,10,62400,1015
625,Data625,10,62500,815
626,Data626,10,62600,915
627,Data627,10,62700,1015
628,Data628,10,62800,815
629,Data629,10,62900,915
630,Data630,10,63000,1015
631,Data631,10,63100,815
632,Data632,10,63200,915
633,Data633,10,63300,1015
634,Data634,10,63400,815
635,Data635,10,63500,915
636,Data636,10,63600,1015
637,Data637,10,63700,815
638,Data638,10,63800,915
639,Data639,10,63900,1015
640,Data640,10,64000,1015
641,Data641,10,64100,816
642,Data642,10,64200,916
643,Data643,10,64300,1016
644,Data644,10,64400,816
645,Data645,10,64500,916
646,Data646,10,64600,1016
647,Data647,10,64700,816
648,Data648,10,64800,916
649,Data649,10,64900,1016
650,Data650,10,65000,816
651,Data651,10,65100,916
652,Data652,10,65200,1016
653,Data653,10,65300,816
654,Data654,10,65400,916
655,Data655,10,65500,1016
656,Data656,10,65600,816
657,Data657,10,65700,916
658,Data658,10,65800,1016
659,Data659,10,65900,816
660,Data660,10,66000,916
661,Data661,10,66100,1016
662,Data662,10,66200,816
663,Data663,10,66300,916
664,Data664,10,66400,1016
665,Data665,10,66500,816
666,Data666,10,66600,916
667,Data667,10,66700,1016
668,Data668,10,66800,816
669,Data669,10,66900,916
670,Data670,10,67000,1016
671,Data671,10,67100,816
672,Data672,10,67200,916
673,Data673,10,67300,1016
674,Data674,10,67400,816
675,Data675,10,67500,916
676,Data676,10,67600,1016
677,Data677,10,67700,816
678,Data678,10,67800,916
679,Data679,10,67900,1016
680,Data680,10,68000,1016
681,Data681,10,68100,817
682,Data682,10,68200,917
683,Data683,10,68300,1017
684,Data684,10,68400,817
685,Data685,10,68500,917
686,Data686,10,68600,1017
687,Data687,10,68700,817
688,Data688,10,68800,917
689,Data689,10,68900,1017
690,Data690,10,69000,817
691,Data691,10,69100,917
692,Data692,10,69200,1017
693,Data693,10,69300,817
694,Data694,10,69400,917
695,Data695,10,69500,1017
696,Data696,10,69600,817
697,Data697,10,69700,917
698,Data698,10,69800,1017
699,Data699,10,69900,817
700,Data700,10,70000,917
701,Data701,10,70100,1017
702,Data702,10,70200,817
703,Data703,10,70300,917
704,Data704,10,70400,1017
705,Data705,10,70500,817
706,Data706,10,70600,917
707,Data707,10,70700,1017
708,Data708,10,70800,817
709,Data709,10,70900,917
710,Data710,10,71000,1017
711,Data711,10,71100,817
712,Data712,10,71200,917
713,Data713,10,71300,1017
714,Data714,10,71400,817
715,Data715,10,71500,917
716,Data716,10,71600,1017
717,Data717,10,71700,817
718,Data718,10,71800,917
719,Data719,10,71900,1017
720,Data720,10,72000,1017
721,Data721,10,72100,818
722,Data722,10,72200,918
723,Data723,10,72300,1018
724,Data724,10,72400,818
725,Data725,10,72500,918
726,Data726,10,72600,1018
727,Data727,10,72700,818
728,Data728,10,72800,918
729,Data729,10,72900,1018
730,Data730,10,73000,818
731,Data731,10,73100,918
732,Data732,10,73200,1018
733,Data733,10,73300,818
734,Data734,10,73400,918
735,Data735,10,73500,1018
736,Data736,10,73600,818
737,Data737,10,73700,918
738,Data738,10,73800,1018
739,Data739,10,73900,818
740,Data740,10,74000,918
741,Data741,10,74100,1018
742,Data742,10,74200,818
743,Data743,10,74300,918
744,Data744,10,74400,1018
745,Data745,10,74500,818
746,Data746,10,74600,918
747,Data747,10,74700,1018
748,Data748,10,74800,818
749,Data749,10,74900,918
750,Data750,10,75000,1018
751,Data751,10,75100,818
752,Data752,10,75200,918
753,Data753,10,75300,1018
754,Data754,10,75400,818
755,Data755,10,75500,918
756,Data756,10,75600,1018
757,Data757,10,75700,818
758,Data758,10,75800,918
759,Data759,10,75900,1018
760,Data760,10,76000,1018
761,Data761,10,76100,819
762,Data762,10,76200,919
763,Data763,10,76300,1019
764,Data764,10,76400,819
765,Data765,10,76500,919
766,Data766,10,76600,1019
767,Data767,10,76700,819
768,Data768,10,76800,919
769,Data769,10,76900,1019
770,Data770,10,77000,819
771,Data771,10,77100,919
772,Data772,10,77200,1019
773,Data773,10,77300,819
774,Data774,10,77400,919
775,Data775,10,77500,1019
776,Data776,10,77600,819
777,Data777,10,77700,919
778,Data778,10,77800,1019
779,Data779,10,77900,819
780,Data780,10,78000,919
781,Data781,10,78100,1019
782,Data782,10,78200,819
783,Data783,10,78300,919
784,Data784,10,78400,1019
785,Data785,10,78500,819
786,Data786,10,78600,919
787,Data787,10,78700,1019
788,Data788,10,78800,819
789,Data789,10,78900,919
790,Data790,10,79000,1019
791,Data791,10,79100,819
792,Data792,10,79200,919
793,Data793,10,79300,1019
794,Data794,10,79400,819
795,Data795,10,79500,919
796,Data796,10,79600,1019
797,Data797,10,79700,819
798,Data798,10,79800,919
799,Data799,10,79900,1019
800,Data800,10,80000,1019
801,Data801,10,80100,820
802,Data802,10,80200,920
803,Data803,10,80300,1020
804,Data804,10,80400,820
805,Data805,10,80500,920
806,Data806,10,80600,1020
807,Data807,10,80700,820
808,Data808,10,80800,920
809,Data809,10,80900,1020
810,Data810,10,81000,820
811,Data811,10,81100,920
812,Data812,10,81200,1020
813,Data813,10,81300,820
814,Data814,10,81400,920
815,Data815,10,81500,1020
816,Data816,10,81600,820
817,Data817,10,81700,920
818,Data818,10,81800,1020
819,Data819,10,81900,820
820,Data820,10,82000,920
821,Data821,10,82100,1020
822,Data822,10,82200,820
823,Data823,10,82300,920
824,Data824,10,82400,1020
825,Data825,10,82500,820
826,Data826,10,82600,920
827,Data827,10,82700,1020
828,Data828,10,82800,820
829,Data829,10,82900,920
830,Data830,10,83000,1020
831,Data831,10,83100,820
832,Data832,10,83200,920
833,Data833,10,83300,1020
834,Data834,10,83400,820
835,Data835,10,83500,920
836,Data836,10,83600,1020
837,Data837,10,83700,820
838,Data838,10,83800,920
839,Data839,10,83900,1020
840,Data840,10,84000,1020
841,Data841,10,84100,821
842,Data842,10,84200,921
843,Data843,10,84300,1021
844,Data844,10,84400,821
845,Data845,10,84500,921
846,Data846,10,84600,1021
847,Data847,10,84700,821
848,Data848,10,84800,921
849,Data849,10,84900,1021
850,Data850,10,85000,821
851,Data851,10,85100,921
852,Data852,10,85200,1021
853,Data853,10,85300,821
854,Data854,10,85400,921
855,Data855,10,85500,1021
856,Data856,10,85600,821
857,Data857,10,85700,921
858,Data858,10,85800,1021
859,Data859,10,85900,821
860,Data860,10,86000,921
861,Data861,10,86100,1021
862,Data862,10,86200,821
863,Data863,10,86300,921
864,Data864,10,86400,1021
865,Data865,10,86500,821
866,Data866,10,86600,921
867,Data867,10,86700,1021
868,Data868,10,86800,821
869,Data869,10,86900,921
870,Data870,10,87000,1021
871,Data871,10,87100,821
872,Data872,10,87200,921
873,Data873,10,87300,1021
874,Data874,10,87400,821
875,Data875,10,87500,921
876,Data876,10,87600,1021
877,Data877,10,87700,821
878,Data878,10,87800,921
879,Data879,10,87900,1021
880,Data880,10,88000,1021
881,Data881,10,88100,822
882,Data882,10,88200,922
883,Data883,10,88300,1022
884,Data884,10,88400,822
885,Data885,10,88500,922
886,Data886,10,88600,1022
887,Data887,10,88700,822
888,Data888,10,88800,922
889,Data889,10,88900,1022
890,Data890,10,89000,822
891,Data891,10,89100,922
892,Data892,10,89200,1022
893,Data893,10,89300,822
894,Data894,10,89400,922
895,Data895,10,89500,1022
896,Data896,10,89600,822
897,Data897,10,89700,922
898,Data898,10,89800,1022
899,Data899,10,89900,822
900,Data900,10,90000,922
901,Data901,10,90100,1022
902,Data902,10,90200,822
903,Data903,10,90300,922
904,Data904,10,90400,1022
905,Data905,10,90500,822
906,Data906,10,90600,922
907,Data907,10,90700,1022
908,Data908,10,90800,822
909,Data909,10,90900,922
910,Data910,10,91000,1022
911,Data911,10,91100,822
912,Data912,10,91200,922
913,Data913,10,91300,1022
914,Data914,10,91400,822
915,Data915,10,91500,922
916,Data916,10,91600,1022
917,Data917,10,91700,822
918,Data918,10,91800,922
919,Data919,10,91900,1022
920,Data920,10,92000,1022
921,Data921,10,92100,823
922,Data922,10,92200,923
923,Data923,10,92300,1023
924,Data924,10,92400,823
925,Data925,10,92500,923
926,Data926,10,92600,1023
927,Data927,10,92700,823
928,Data928,10,92800,923
929,Data929,10,92900,1023
930,Data930,10,93000,823
931,Data931,10,93100,923
932,Data932,10,93200,1023
933,Data933,10,93300,823
934,Data934,10,93400,923
935,Data935,10,93500,1023
936,Data936,10,93600,823
937,Data937,10,93700,923
938,Data938,10,93800,1023
939,Data939,10,93900,823
940,Data940,10,94000,923
941,Data941,10,94100,1023
942,Data942,10,94200,823
943,Data943,10,94300,923
944,Data944,10,94400,1023
945,Data945,10,94500,823
946,Data946,10,94600,923
947,Data947,10,94700,1023
948,Data948,10,94800,823
949,Data949,10,94900,923
950,Data950,10,95000,1023
951,Data951,10,95100,823
952,Data952,10,95200,923
953,Data953,10,95300,1023
954,Data954,10,95400,823
955,Data955,10,95500,923
956,Data956,10,95600,1023
957,Data957,10,95700,823
958,Data958,10,95800,923
959,Data959,10,95900,1023
960,Data960,10,96000,1023
961,Data961,10,96100,824
962,Data962,10,96200,924
963,Data963,10,96300,1024
964,Data964,10,96400,824
965,Data965,10,96500,924
966,Data966,10,96600,1024
967,Data967,10,96700,824
968,Data968,10,96800,924
969,Data969,10,96900,1024
970,Data970,10,97000,824
971,Data971,10,97100,924
972,Data972,10,97200,1024
973,Data973,10,97300,824
974,Data974,10,97400,924
975,Data975,10,97500,1024
976,Data976,10,97600,824
977,Data977,10,97700,924
978,Data978,10,97800,1024
979,Data979,10,97900,824
980,Data980,10,98000,924
981,Data981,10,98100,1024
982,Data982,10,98200,824
983,Data983,10,98300,924
984,Data984,10,98400,1024
985,Data985,10,98500,824
986,Data986,10,98600,924
987,Data987,10,98700,1024
988,Data988,10,98800,824
989,Data989,10,98900,924
990,Data990,10,99000,1024
991,Data991,10,99100,824
992,Data992,10,99200,924
993,Data993,10,99300,1024
994,Data994,10,99400,824
995,Data995,10,99500,924
996,Data996,10,99600,1024
997,Data997,10,99700,824
998,Data998,10,99800,924
999,Data999,10,99900,1024
1000,Data1000,10,100000,1024
